Time,Angle_rad,Center_X,Center_Y,Confidence
90.905,-0.208998585,166.3612,472.8092,1
90.91,-0.209530816,165.2679,472.6463,1
90.915,-0.210252268,163.7861,472.4492,1
90.92,-0.210628667,163.0131,472.35,1
90.925,-0.210830464,162.5987,472.2915,1
90.93,-0.210982987,162.2855,472.1873,1
90.935,-0.211064071,162.119,472.2475,1
90.94,-0.211067285,162.1124,472.3289,1
90.945,-0.21104878,162.1504,472.3249,1
90.95,-0.210820968,162.6182,472.2999,1
90.955,-0.210693481,162.88,472.4052,1
90.96,-0.210295603,163.6971,472.5737,1
90.965,-0.209697415,164.9257,472.7219,1
90.97,-0.209490262,165.3512,473.8428,1
90.975,-0.208352619,167.6883,472.9363,1
90.98,-0.20756834,169.2998,473.1011,1
90.985,-0.206815671,170.8466,473.4822,1
90.99,-0.205432876,173.689,473.9088,1
90.995,-0.20467135,175.2547,475.0838,1
91,-0.203997863,176.6396,475.3396,1
91.005,-0.202749662,179.2068,475.8527,1
91.01,-0.200615694,183.5973,476.9091,1
91.015,-0.200331381,184.1824,476.1385,1
91.02,-0.199076731,186.7648,477.105,1
91.025,-0.197684229,189.6317,478.258,1
91.03,-0.196210599,192.6665,479.4283,1
91.035,-0.193890169,197.447,479.9026,1
91.04,-0.192684867,199.931,480.2027,1
91.045,-0.190793637,203.8298,481.1551,1
91.05,-0.189082676,207.3582,482.4326,1
91.055,-0.187189702,211.2633,482.8237,1
91.06,-0.185224638,215.3186,483.3325,1
91.065,-0.182565612,220.8084,484.4643,1
91.07,-0.180705779,224.6498,485.7645,1
91.075,-0.178671066,228.8539,486.1116,1
91.08,-0.173331864,239.893,487.4801,1
91.085,-0.171670202,243.3307,488.3159,1
91.09,-0.168672859,249.5342,488.7816,1
91.095,-0.165796781,255.4897,490.162,1
91.1,-0.163274767,260.7144,490.9191,1
91.105,-0.160478205,266.5104,491.7273,1
91.11,-0.157880989,271.8956,493.3262,1
91.115,-0.154245326,279.4377,494.3108,1
91.12,-0.15180129,284.5102,494.8248,1
91.125,-0.148833634,290.672,496.3454,1
91.13,-0.145867971,296.8324,496.9326,1
91.135,-0.142479433,303.8745,496.8376,1
91.14,-0.139636625,309.7851,498.9049,1
91.145,-0.135931749,317.4916,500.111,1
91.15,-0.133160993,323.2576,501.061,1
91.155,-0.129471079,330.9397,501.4214,1
91.16,-0.126347705,337.4452,502.8218,1
91.165,-0.122654737,345.1404,502.587,1
91.17,-0.119181518,352.3809,504.26,1
91.175,-0.115659167,359.7269,504.2038,1
91.18,-0.11167469,368.0403,505.6605,1
91.185,-0.108157127,375.3826,506.1677,1
91.19,-0.10445561,383.1119,507.1069,1
91.195,-0.10050445,391.3658,507.7838,1
91.2,-0.096939279,398.8162,508.8232,1
91.205,-0.092854565,407.3555,509.482,1
91.21,-0.089330667,414.725,510.0922,1
91.215,-0.085158462,423.4533,510.5172,1
91.22,-0.081409513,431.2988,512.152,1
91.225,-0.07723314,440.0416,511.9821,1
91.23,-0.073438852,447.987,513.045,1
91.235,-0.069196302,456.8737,513.4734,1
91.24,-0.065579043,464.4527,514.6507,1
91.245,-0.061121621,473.7945,514.6862,1
91.25,-0.057418068,481.5583,515.5353,1
91.255,-0.05272533,491.3981,515.7892,1
91.26,-0.049140155,498.9172,516.5573,1
91.265,-0.04432518,509.0176,516.4429,1
91.27,-0.040432778,517.1843,516.5546,1
91.275,-0.036296445,525.8642,516.8438,1
91.28,-0.031907319,535.076,517.1022,1
91.285,-0.027586546,544.1456,517.8582,1
91.29,-0.023136731,553.4872,517.1063,1
91.295,-0.019146789,561.8642,517.9114,1
91.3,-0.014964797,570.6451,517.7823,1
91.305,-0.010764636,579.4647,517.9103,1
91.31,-0.00625685,588.9307,517.3483,1
91.315,-0.001816858,598.2546,517.5219,1
91.32,0.00226205,606.8203,517.3473,1
91.325,0.006569952,615.8668,517.3666,1
91.33,0.010651106,624.4369,517.4592,1
91.335,0.015589917,634.8075,517.1634,1
91.34,0.019529432,643.0792,517.3463,1
91.345,0.023798866,652.0429,516.4073,1
91.35,0.028080643,661.0316,516.1643,1
91.355,0.032360028,670.0142,515.8298,1
91.36,0.036609844,678.9335,515.6884,1
91.365,0.040729593,687.5785,515.4865,1
91.37,0.045594605,697.7855,514.8335,1
91.375,0.049364666,705.6937,514.8052,1
91.38,0.053748161,714.8868,513.7746,1
91.385,0.057875638,723.541,513.6195,1
91.39,0.062169135,732.5411,512.7874,1
91.395,0.065970603,740.5078,511.9994,1
91.4,0.070057341,749.0701,511.5135,1
91.405,0.073954251,757.2324,510.4144,1
91.41,0.078154157,766.0267,509.8563,1
91.415,0.082145257,774.3811,509.1217,1
91.42,0.085976502,782.3983,508.3628,1
91.425,0.089708609,790.2055,507.4834,1
91.43,0.093450912,798.0314,506.363,1
91.435,0.09731151,806.1018,505.5312,1
91.44,0.10120702,814.2421,504.8903,1
91.445,0.105331424,822.8572,504.7949,1
91.45,0.108883591,830.274,502.953,1
91.455,0.11259116,838.0122,502.3207,1
91.46,0.11620785,845.5576,501.3517,1
91.465,0.119758248,852.9616,500.1537,1
91.47,0.123342265,860.4325,499.1244,1
91.475,0.127063539,868.186,498.6222,1
91.48,0.130660267,875.6765,497.2511,1
91.485,0.133473191,881.5322,496.485,1
91.49,0.137171961,889.2286,495.5127,1
91.495,0.140118474,895.3569,494.0396,1
91.5,0.143378746,902.1348,493.3395,1
91.505,0.146371047,908.3528,492.0522,1
91.51,0.149729454,915.3283,490.787,1
91.515,0.152553073,921.1903,489.4109,1
91.52,0.155512253,927.331,489.4947,1
91.525,0.158398687,933.318,488.0629,1
91.53,0.161098492,938.9154,487.1795,1
91.535,0.163765745,944.4429,486.5619,1
91.54,0.166853652,950.8391,484.9961,1
91.545,0.169473417,956.263,483.6346,1
91.55,0.171858932,961.1998,482.9532,1
91.555,0.174406882,966.4705,481.7327,1
91.56,0.176983791,971.7987,481.2219,1
91.565,0.179332879,976.6537,480.2099,1
91.57,0.181596835,981.3308,478.9945,1
91.575,0.183813831,985.909,478.2516,1
91.58,0.186017302,990.4574,476.9953,1
91.585,0.188390771,995.3546,476.057,1
91.59,0.189902058,998.4717,475.4193,1
91.595,0.192166927,1003.1414,474.3312,1
91.6,0.193752739,1006.4098,473.624,1
91.605,0.195704241,1010.4305,472.9227,1
91.61,0.197828129,1014.8046,472.628,1
91.615,0.199130945,1017.4868,471.7448,1
91.62,0.200634403,1020.5812,471.3788,1
91.625,0.201959201,1023.3071,470.114,1
91.63,0.203336382,1026.14,469.3511,1
91.635,0.204772413,1029.0931,468.4379,1
91.64,0.205881277,1031.3728,468.1935,1
91.645,0.206908459,1033.4841,467.9264,1
91.65,0.208235322,1036.2107,466.9451,1
91.655,0.208963342,1037.7064,466.3125,1
91.66,0.209812022,1039.4497,465.976,1
91.665,0.210964481,1041.8165,465.4005,1
91.67,0.211872947,1043.6818,465.1853,1
91.675,0.212399756,1044.7633,465.1654,1
91.68,0.212872986,1045.7347,465.0173,1
91.685,0.21334183,1046.697,464.6492,1
91.69,0.213950624,1047.9464,464.7006,1
91.695,0.213965486,1047.9769,464.4652,1
91.7,0.21414433,1048.3439,464.4087,1
91.705,0.214304759,1048.6731,464.2502,1
91.71,0.214328785,1048.7224,464.3031,1
91.715,0.214391896,1048.8519,464.4336,1
91.72,0.21437942,1048.8263,464.4004,1
91.725,0.214099058,1048.251,464.5052,1
91.73,0.213919826,1047.8832,464.7215,1
91.735,0.213492681,1047.0066,464.8281,1
91.74,0.212949719,1045.8922,465.1812,1
91.745,0.212389039,1044.7413,465.205,1
91.75,0.211797694,1043.5273,465.5182,1
91.755,0.211329639,1042.5663,465.7483,1
91.76,0.210497679,1040.8579,466.4333,1
91.765,0.209216377,1038.2262,466.6891,1
91.77,0.208675664,1037.1154,466.8568,1
91.775,0.207720319,1035.1525,467.298,1
91.78,0.206137602,1031.8997,468.1303,1
91.785,0.205168028,1029.9065,468.4076,1
91.79,0.204035063,1027.5769,469.3513,1
91.795,0.202572173,1024.5681,469.7998,1
91.8,0.199578718,1018.4085,471.3182,1
91.805,0.198283022,1015.7412,471.688,1
91.81,0.196449765,1011.9661,472.7769,1
91.815,0.194472592,1007.8931,473.3889,1
91.82,0.192740516,1004.3237,473.5381,1
91.825,0.190833601,1000.3926,474.1416,1
91.83,0.188976839,996.5635,475.325,1
91.835,0.186684908,991.8351,476.5726,1
91.84,0.184834066,988.0152,477.4256,1
91.845,0.182728512,983.668,478.4905,1
91.85,0.180315872,978.6847,479.4774,1
91.855,0.178068409,974.0406,480.2731,1
91.86,0.176110503,969.9933,480.6353,1
91.865,0.173330075,964.2433,481.8457,1
91.87,0.170453201,958.2909,483.0331,1
91.875,0.167940945,953.0905,484.9335,1
91.88,0.165227284,947.4707,485.3918,1
91.885,0.162580332,941.9866,486.2564,1
91.89,0.156710346,929.8164,488.6967,1
91.895,0.153906743,923.9997,489.2393,1
91.9,0.150713489,917.3715,490.2642,1
91.905,0.147706987,911.128,491.8216,1
91.91,0.144700433,904.8816,493.2199,1
91.915,0.141042206,897.2776,494.3708,1
91.92,0.138014447,890.9811,495.1945,1
91.925,0.134914098,884.5309,495.8778,1
91.93,0.131581508,877.5945,496.8872,1
91.935,0.128172605,870.4961,497.3414,1
91.94,0.125074323,864.0418,499.2686,1
91.945,0.121265945,856.1048,499.8403,1
91.95,0.117507044,848.2673,501.0213,1
91.955,0.114079087,841.1168,502.2736,1
91.96,0.110867124,834.4143,502.8171,1
91.965,0.106509599,825.3175,503.622,1
91.97,0.102825243,817.6227,504.4885,1
91.975,0.099696165,811.0853,504.8456,1
91.98,0.095298371,801.8938,506.3919,1
91.985,0.091516837,793.9872,506.4809,1
91.99,0.087672176,785.9458,508.4066,1
91.995,0.083962904,778.185,509.5952,1
92,0.079769523,769.4084,510.1562,1
92.005,0.075863988,761.2316,510.8143,1
92.01,0.071652582,752.4117,511.5905,1
92.015,0.063621912,735.5859,513.0805,1
92.02,0.059501914,726.9503,513.1017,1
92.025,0.055191826,717.914,513.4034,1
92.03,0.051064094,709.258,513.7991,1
92.035,0.046919499,700.5648,514.0863,1
92.04,0.04287218,692.074,514.6703,1
92.045,0.038610211,683.1313,515.4629,1
92.05,0.034233591,673.9465,516.8508,1
92.055,0.030109787,665.291,517.2903,1
92.06,0.025954581,656.5685,517.1711,1
92.065,0.021890272,648.0359,517.222,1
92.07,0.017554425,638.9324,517.5142,1
92.075,0.013172286,629.731,517.5626,1
92.08,0.008885307,620.7289,517.5703,1
92.085,0.004394014,611.2974,517.4758,1
92.09,0.000194714,602.4789,517.7773,1
92.095,-0.004081107,593.4997,518.4216,1
92.1,-0.008295095,584.6505,518.2344,1
92.105,-0.012491611,575.8383,517.879,1
92.11,-0.01675726,566.8814,517.7332,1
92.115,-0.021050888,557.8664,517.4443,1
92.12,-0.025324993,548.8932,517.3923,1
92.125,-0.02972895,539.6484,517.1732,1
92.13,-0.034087935,530.4992,517.3066,1
92.135,-0.042404421,513.0474,516.8167,1
92.14,-0.046594954,504.256,515.8455,1
92.145,-0.05078025,495.4773,515.4636,1
92.15,-0.054998246,486.6319,515.1853,1
92.155,-0.058945844,478.3554,515.3082,1
92.16,-0.063068278,469.7144,514.2488,1
92.165,-0.066982362,461.5122,514.1055,1
92.17,-0.071150445,452.7801,513.4958,1
92.175,-0.07503778,444.6385,512.8525,1
92.18,-0.079169105,435.9885,512.658,1
92.185,-0.083087567,427.7868,511.6144,1
92.19,-0.086953103,419.6985,511.2778,1
92.195,-0.091012978,411.2065,509.7817,1
92.2,-0.094502218,403.9106,509.6869,1
92.205,-0.098427948,395.7049,508.1571,1
92.21,-0.102449791,387.3016,507.8688,1
92.215,-0.105781405,380.3431,506.5296,1
92.22,-0.109888167,371.769,505.8173,1
92.225,-0.113079024,365.1098,504.9438,1
92.23,-0.117180944,356.5528,504.3705,1
92.235,-0.120315688,350.0162,503.0359,1
92.24,-0.124265522,341.7835,502.5664,1
92.245,-0.127122634,335.8309,501.9447,1
92.25,-0.131173132,327.3957,500.998,1
92.255,-0.134243415,321.0048,501.1527,1
92.26,-0.137553507,314.1177,499.3275,1
92.265,-0.140832604,307.2982,498.6889,1
92.27,-0.143965313,300.7861,498.1424,1
92.275,-0.147032533,294.413,496.3522,1
92.28,-0.150254058,287.7224,495.8469,1
92.285,-0.153104452,281.8053,494.4198,1
92.29,-0.155531533,276.769,493.5814,1
92.295,-0.158827594,269.9326,492.6134,1
92.3,-0.161461681,264.4718,491.3522,1
92.305,-0.164522971,258.1283,490.4568,1
92.31,-0.166563583,253.9016,489.0397,1
92.315,-0.169844458,247.109,489.1033,1
92.32,-0.172340184,241.9445,488.3431,1
92.325,-0.174226384,238.0428,486.7888,1
92.33,-0.17718218,231.9312,486.1028,1
92.335,-0.17941399,227.3187,486.0412,1
92.34,-0.180992115,224.0583,485.8476,1
92.345,-0.183485355,218.9092,483.9886,1
92.35,-0.18568869,214.3608,483.2464,1
92.355,-0.187656157,210.3009,482.7013,1
92.36,-0.189373971,206.7574,482.3564,1
92.365,-0.191216858,202.9572,480.6538,1
92.37,-0.193032163,199.2152,480.0632,1
92.375,-0.194214932,196.7778,479.7052,1
92.38,-0.196383053,192.3113,478.9711,1
92.385,-0.197621532,189.7608,478.0474,1
92.39,-0.199055988,186.8075,477.2439,1
92.395,-0.200297756,184.2516,476.4603,1
92.4,-0.201899803,180.9551,476.2722,1
92.405,-0.202908538,178.88,476.1931,1
92.41,-0.204178955,176.2672,475.5869,1
92.415,-0.205232864,174.1002,474.6961,1
92.42,-0.206054705,172.4107,474.4323,1
92.425,-0.207242695,169.969,474.1507,1
92.43,-0.207938539,168.5391,473.8801,1
92.435,-0.208434875,167.5193,473.6625,1
92.44,-0.20900467,166.3487,473.4141,1
92.445,-0.209450926,165.432,473.0996,1
92.45,-0.209750726,164.8162,473.0747,1
92.455,-0.210153718,163.9885,472.229,1
92.46,-0.210343224,163.5993,472.1525,1
92.465,-0.210419087,163.4435,472.1922,1
92.47,-0.210490082,163.2977,472.3575,1
92.475,-0.21041451,163.4529,472.361,1
92.48,-0.21022578,163.8405,472.5495,1
92.485,-0.209946107,164.4149,472.6643,1
92.49,-0.209479406,165.3735,472.8487,1
92.495,-0.209342608,165.6545,473.5711,1
92.5,-0.208784162,166.8017,473.9478,1
92.505,-0.20836654,167.6597,474.119,1
92.51,-0.207201918,170.0528,473.5467,1
92.515,-0.206178175,172.1569,473.8825,1
92.52,-0.204938067,174.7063,474.1445,1
92.525,-0.205046772,174.4828,474.8665,1
92.53,-0.204078002,176.4748,475.6017,1
92.535,-0.202549714,179.6181,476.1512,1
92.54,-0.201711214,181.3431,476.6735,1
92.545,-0.200128567,184.5998,476.3253,1
92.55,-0.198468128,188.0177,477.183,1
92.555,-0.197573017,189.8607,478.0204,1
92.56,-0.196241428,192.603,479.095,1
92.565,-0.194266521,196.6715,479.3781,1
92.57,-0.192680015,199.941,479.9064,1
92.575,-0.19085009,203.7134,480.8583,1
92.58,-0.188983626,207.5625,482.2573,1
92.585,-0.187217958,211.205,482.8293,1
92.59,-0.185372308,215.0138,483.3037,1
92.595,-0.182967109,219.9793,484.2854,1
92.6,-0.180889439,224.2704,485.795,1
92.605,-0.178927294,228.3244,485.5814,1
92.61,-0.176541084,233.2565,486.3499,1
92.615,-0.174178275,238.1423,487.5554,1
92.62,-0.171859802,242.9384,488.3034,1
92.625,-0.169285441,248.2661,489.4492,1
92.63,-0.165697854,255.6946,489.4058,1
92.635,-0.163711689,259.8091,491.1891,1
92.64,-0.160893122,265.6503,491.4651,1
92.645,-0.158186607,271.2618,493.0859,1
92.65,-0.154382672,279.1527,494.2539,1
92.655,-0.152347161,283.3771,494.66,1
92.66,-0.149402807,289.49,496.1208,1
92.665,-0.146453115,295.6167,496.6128,1
92.67,-0.143174414,302.4299,498.3565,1
92.675,-0.140159447,308.6979,498.8199,1
92.68,-0.136910894,315.4545,499.5909,1
92.685,-0.133943965,321.628,500.8333,1
92.69,-0.130459414,328.8817,501.2019,1
92.695,-0.126873773,336.3493,502.8978,1
92.7,-0.123760165,342.8366,502.4349,1
92.705,-0.119463955,351.792,503.3289,1
92.71,-0.116684171,357.5889,504.7569,1
92.715,-0.11322836,364.7982,505.0723,1
92.72,-0.109508647,372.5612,505.6442,1
92.725,-0.104815771,382.3597,506.55,1
92.73,-0.101754599,388.7539,507.8258,1
92.735,-0.097685333,397.2569,508.1473,1
92.74,-0.093338087,406.3445,509.5113,1
92.745,-0.090290153,412.7182,510.0321,1
92.75,-0.08660159,420.4339,510.9371,1
92.755,-0.082398686,429.2285,511.9234,1
92.76,-0.078623312,437.1311,512.4776,1
92.765,-0.074758425,445.2235,512.7936,1
92.77,-0.070766479,453.5844,513.2047,1
92.775,-0.066749699,461.9997,513.4976,1
92.78,-0.06268285,470.5222,514.0262,1
92.785,-0.058569862,479.1436,514.4909,1
92.79,-0.054340883,488.0103,515.126,1
92.795,-0.050197364,496.6998,516.2645,1
92.8,-0.046203056,505.0781,516.5869,1
92.805,-0.041872139,514.1642,516.6417,1
92.81,-0.037103513,524.1705,516.6227,1
92.815,-0.033591269,531.5416,517.1046,1
92.82,-0.029236546,540.682,517.242,1
92.825,-0.024977835,549.622,517.3393,1
92.83,-0.020476479,559.0724,518.4529,1
92.835,-0.016334298,567.7695,517.9435,1
92.84,-0.01192733,577.0232,518.0677,1
92.845,-0.007436402,586.4537,517.4818,1
92.85,-0.003605532,594.4984,518.1576,1
92.855,0.000659857,603.4557,517.7939,1
92.86,0.005088974,612.7568,517.6334,1
92.865,0.009444998,621.9042,517.4188,1
92.87,0.01376091,630.967,517.2811,1
92.875,0.017782604,639.4115,516.9482,1
92.88,0.022072173,648.4178,517.243,1
92.885,0.02652592,657.7679,516.8412,1
92.89,0.030565902,666.2484,517.0723,1
92.895,0.034976274,675.5052,515.9975,1
92.9,0.039598205,685.2045,515.4492,1
92.905,0.043313876,693.0007,514.5124,1
92.91,0.047486988,701.7552,513.9671,1
92.915,0.051462903,710.0944,513.6027,1
92.92,0.055632645,718.8383,513.0955,1
92.925,0.060430965,728.8978,512.6616,1
92.93,0.064043342,736.4691,512.8233,1
92.935,0.068163104,745.1017,512.0922,1
92.94,0.072619239,754.4364,511.4004,1
92.945,0.07608706,761.6987,510.6975,1
92.95,0.08049165,770.92,509.3942,1
92.955,0.084146791,778.5698,509.057,1
92.96,0.088227513,787.1075,508.123,1
92.965,0.092112154,795.2321,507.1251,1
92.97,0.096023114,803.4088,506.1905,1
92.975,0.099710666,811.1156,505.417,1
92.98,0.103467801,818.9649,504.8263,1
92.985,0.107092156,826.5339,503.8826,1
92.99,0.111150967,835.0067,502.9018,1
92.995,0.114235725,841.4436,502.4091,1
93,0.117847158,848.9766,501.2927,1
93.005,0.121520677,856.6358,500.2329,1
93.01,0.128742203,871.6824,497.5614,1
93.015,0.131647219,877.7313,496.8419,1
93.02,0.135154621,885.0314,496.2661,1
93.025,0.138267476,891.5074,494.9107,1
93.03,0.141441852,898.1085,493.8823,1
93.035,0.144742492,904.969,493.3995,1
93.04,0.147636024,910.9806,491.8336,1
93.045,0.150695812,917.3348,490.4837,1
93.05,0.153819667,923.819,489.4817,1
93.055,0.156646372,929.6837,488.8475,1
93.06,0.159729632,936.0777,487.8163,1
93.065,0.162469973,941.7579,486.2341,1
93.07,0.165096359,947.1995,485.4794,1
93.075,0.167968765,953.1481,485.255,1
93.08,0.170459193,958.3033,483.382,1
93.085,0.173225122,964.0262,482.2192,1
93.09,0.176173816,970.1242,480.9093,1
93.095,0.17777787,973.4401,480.9135,1
93.1,0.180083297,978.2042,479.8533,1
93.105,0.182625803,983.4559,479.0044,1
93.11,0.184257272,986.8245,478.2906,1
93.115,0.186627821,991.7173,477.2161,1
93.12,0.188905861,996.4171,475.8949,1
93.125,0.190910812,1000.5518,474.8107,1
93.13,0.192618787,1004.0728,473.7755,1
93.135,0.194086713,1007.098,473.5565,1
93.14,0.196025915,1011.0931,472.9768,1
93.145,0.197882524,1014.9166,472.3018,1
93.15,0.199219311,1017.6687,471.6228,1
93.155,0.200478565,1020.2605,470.7987,1
93.16,0.201837442,1023.0566,470.3221,1
93.165,0.203507724,1026.4924,469.6012,1
93.17,0.204670037,1028.8826,468.6237,1
93.175,0.205625647,1030.8473,468.1696,1
93.18,0.207184303,1034.051,467.209,1
93.185,0.208165627,1036.0675,467.093,1
93.19,0.208756904,1037.2823,466.7609,1
93.195,0.209568351,1038.9492,466.5332,1
93.2,0.210383785,1040.624,466.3474,1
93.205,0.211399089,1042.7089,465.8403,1
93.21,0.21193281,1043.8047,465.644,1
93.215,0.212296777,1044.5519,465.411,1
93.22,0.21284775,1045.6829,465.21,1
93.225,0.213105137,1046.2112,465.2366,1
93.23,0.213353865,1046.7217,465.0819,1
93.235,0.213759703,1047.5546,464.8577,1
93.24,0.213806434,1047.6505,464.8269,1
93.245,0.213833429,1047.7059,464.9057,1
93.25,0.213845465,1047.7306,464.7847,1
93.255,0.213940293,1047.9252,465.2125,1
93.26,0.213685881,1047.4031,465.354,1
93.265,0.213006282,1046.0083,465.4446,1
93.27,0.212660869,1045.2993,465.3553,1
93.275,0.212230479,1044.4158,465.4031,1
93.28,0.211688444,1043.303,465.6607,1
93.285,0.210553482,1040.9725,466.0403,1
93.29,0.209816939,1039.4598,466.155,1
93.295,0.208976485,1037.7334,466.2634,1
93.3,0.208319425,1036.3835,466.7667,1
93.305,0.207234763,1034.1547,467.7095,1
93.31,0.206133321,1031.8909,468.2815,1
93.315,0.205043757,1029.651,468.451,1
93.32,0.203817216,1027.1289,469.1053,1
93.325,0.202265142,1023.9365,470.0175,1
93.33,0.201139416,1021.6204,470.4008,1
93.335,0.199432484,1018.1075,471.282,1
93.34,0.198286956,1015.7493,472.2567,1
93.345,0.196465593,1011.9987,472.2939,1
93.35,0.194411536,1007.7673,473.408,1
93.355,0.192854145,1004.5579,473.6071,1
93.36,0.190870654,1000.469,474.8267,1
93.365,0.189011698,996.6354,475.0337,1
93.37,0.18700447,992.4945,476.7433,1
93.375,0.184893265,988.1374,477.5177,1
93.38,0.182745122,983.7023,478.9739,1
93.385,0.18047856,979.0208,479.6014,1
93.39,0.178388721,974.7026,480.3376,1
93.395,0.176502097,970.8029,480.9597,1
93.4,0.173582578,964.7656,481.8339,1
93.405,0.170623529,958.6434,483.0962,1
93.41,0.1682334,953.696,484.8747,1
93.415,0.165586086,948.2139,485.4641,1
93.42,0.162766746,942.3729,486.0666,1
93.425,0.160089702,936.8242,487.7478,1
93.43,0.157139187,930.7059,488.4505,1
93.435,0.154354624,924.9291,489.4811,1
93.44,0.151478683,918.9601,490.4047,1
93.445,0.148476649,912.7266,491.2174,1
93.45,0.145250393,906.0244,492.6844,1
